Level,Function Name,Number of Calls,Elapsed Inclusive Time %,Elapsed Exclusive Time %,Avg Elapsed Inclusive Time,Avg Elapsed Exclusive Time,Module Name,
22,"<frozen importlib._get_module_lock",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
23,"<frozen importlib._ModuleLock.__init__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
24,"_thread.allocate_lock",4,0.00,0.00,0.00,0.00,"_thread",
23,"_imp.acquire_lock",2,0.00,0.00,0.00,0.00,"_imp",
23,"_imp.release_lock",2,0.00,0.00,0.00,0.00,"_imp",
22,"<frozen importlib._ModuleLock.acquire",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
23,"_thread.lock.__exit__",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
23,"_thread.get_ident",2,0.00,0.00,0.00,0.00,"_thread",
21,"<frozen importlib._ModuleLockManager.__exit__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
22,"<frozen importlib._ModuleLock.release",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
23,"_thread.lock.__exit__",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
23,"_thread.get_ident",2,0.00,0.00,0.00,0.00,"_thread",
21,"<frozen importlib.cb",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
22,"_imp.acquire_lock",2,0.00,0.00,0.00,0.00,"_imp",
22,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
22,"_imp.release_lock",2,0.00,0.00,0.00,0.00,"_imp",
21,"<frozen importlib._ModuleLockManager.__init__",2,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
21,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
18,"str.rpartition",19,0.00,0.00,0.00,0.00,"Unidentifiable Method",
18,"str.format",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
18,"setattr",3,0.00,0.00,0.00,0.00,"builtins",
17,"<frozen importlib._ModuleLockManager.__enter__",16,0.01,0.00,0.01,0.00,"(frozen importlib._bootstrap)",
18,"<frozen importlib._get_module_lock",16,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
19,"<frozen importlib._ModuleLock.__init__",16,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
20,"_thread.allocate_lock",32,0.00,0.00,0.00,0.00,"_thread",
19,"_imp.acquire_lock",16,0.00,0.00,0.00,0.00,"_imp",
19,"_imp.release_lock",16,0.00,0.00,0.00,0.00,"_imp",
18,"<frozen importlib._ModuleLock.acquire",16,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
19,"_thread.lock.__exit__",16,0.00,0.00,0.00,0.00,"Unidentifiable Method",
19,"_thread.get_ident",16,0.00,0.00,0.00,0.00,"_thread",
17,"<frozen importlib._ModuleLockManager.__exit__",16,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
18,"<frozen importlib._ModuleLock.release",16,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
19,"_thread.get_ident",16,0.00,0.00,0.00,0.00,"_thread",
19,"_thread.lock.__exit__",16,0.00,0.00,0.00,0.00,"Unidentifiable Method",
17,"<frozen importlib.cb",16,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
18,"dict.get",16,0.00,0.00,0.00,0.00,"Unidentifiable Method",
18,"_imp.acquire_lock",16,0.00,0.00,0.00,0.00,"_imp",
18,"_imp.release_lock",16,0.00,0.00,0.00,0.00,"_imp",
17,"<frozen importlib._ModuleLockManager.__init__",16,0.00,0.00,0.00,0.00,"(frozen importlib._bootstrap)",
17,"dict.get",16,0.00,0.00,0.00,0.00,"Unidentifiable Method",
16,"__build_class__",67,0.05,0.02,0.01,0.00,"builtins",
17,"bottle.Router",1,0.02,0.00,0.31,0.00,"bottle.py",
18,"re.compile",1,0.02,0.00,0.31,0.00,"re.py",
19,"re._compile",1,0.02,0.00,0.31,0.01,"re.py",
20,"sre_compile.compile",1,0.02,0.00,0.30,0.00,"sre_compile.py",
21,"sre_parse.parse",1,0.01,0.00,0.20,0.00,"sre_parse.py",
22,"sre_parse._parse_sub",1,0.01,0.00,0.19,0.00,"sre_parse.py",
23,"sre_parse._parse",1,0.01,0.00,0.19,0.01,"sre_parse.py",
24,"sre_parse._parse_sub",2,0.01,0.00,0.09,0.00,"sre_parse.py",
25,"sre_parse._parse",3,0.01,0.00,0.06,0.00,"sre_parse.py",
26,"sre_parse._parse_sub",2,0.01,0.00,0.08,0.00,"sre_parse.py",
27,"sre_parse._parse",2,0.01,0.00,0.07,0.01,"sre_parse.py",
28,"sre_parse._parse_sub",5,0.01,0.00,0.02,0.00,"sre_parse.py",
29,"sre_parse._parse",5,0.01,0.00,0.02,0.00,"sre_parse.py",
30,"sre_parse._parse_sub",3,0.00,0.00,0.02,0.00,"sre_parse.py",
31,"sre_parse._parse",3,0.00,0.00,0.02,0.00,"sre_parse.py",
32,"sre_parse._parse_sub",1,0.00,0.00,0.04,0.00,"sre_parse.py",
33,"sre_parse._parse",1,0.00,0.00,0.04,0.00,"sre_parse.py",
34,"sre_parse.SubPattern.__init__",1,0.00,0.00,0.02,0.02,"sre_parse.py",
34,"sre_parse._parse_sub",1,0.00,0.00,0.01,0.00,"sre_parse.py",
35,"sre_parse._parse",2,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"sre_parse.Tokenizer.get",6,0.00,0.00,0.00,0.00,"sre_parse.py",
37,"sre_parse.__next",6,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"sre_parse._uniq",1,0.00,0.00,0.00,0.00,"sre_parse.py",
37,"type.fromkeys",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"sre_parse._escape",1,0.00,0.00,0.00,0.00,"sre_parse.py",
37,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"sre_parse.Tokenizer.match",3,0.00,0.00,0.00,0.00,"sre_parse.py",
37,"sre_parse.__next",1,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"sre_parse.SubPattern.__getitem__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
37,"isinstance",3,0.00,0.00,0.00,0.00,"builtins",
36,"len",3,0.00,0.00,0.00,0.00,"builtins",
37,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
38,"len",2,0.00,0.00,0.00,0.00,"builtins",
36,"sre_parse.SubPattern.append",3,0.00,0.00,0.00,0.00,"sre_parse.py",
37,"list.append",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"list.insert",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"sre_parse.SubPattern.__init__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"sre_parse._class_escape",1,0.00,0.00,0.00,0.00,"sre_parse.py",
37,"dict.get",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"sre_parse.Tokenizer.tell",1,0.00,0.00,0.00,0.00,"sre_parse.py",
37,"len",1,0.00,0.00,0.00,0.00,"builtins",
36,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
36,"ord",1,0.00,0.00,0.00,0.00,"builtins",
35,"sre_parse.Tokenizer.match",2,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"sre_parse.__next",1,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
35,"len",2,0.00,0.00,0.00,0.00,"builtins",
36,"sre_parse.SubPattern.__len__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
37,"len",1,0.00,0.00,0.00,0.00,"builtins",
35,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"len",2,0.00,0.00,0.00,0.00,"builtins",
35,"sre_parse.SubPattern.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"sre_parse.SubPattern.append",1,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
35,"sre_parse.Tokenizer.tell",1,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"len",1,0.00,0.00,0.00,0.00,"builtins",
35,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
34,"sre_parse.SubPattern.__getitem__",6,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"isinstance",6,0.00,0.00,0.00,0.00,"builtins",
35,"sre_parse.SubPattern.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"sre_parse.Tokenizer.get",3,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"sre_parse.__next",3,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"sre_parse.Tokenizer.match",3,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"sre_parse.__next",2,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"sre_parse.Tokenizer.tell",2,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"len",2,0.00,0.00,0.00,0.00,"builtins",
34,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"len",2,0.00,0.00,0.00,0.00,"builtins",
34,"len",1,0.00,0.00,0.00,0.00,"builtins",
35,"sre_parse.SubPattern.__len__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"len",1,0.00,0.00,0.00,0.00,"builtins",
34,"sre_parse.SubPattern.__setitem__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"sre_parse.SubPattern.append",1,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"sre_parse.Tokenizer.tell",1,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"len",1,0.00,0.00,0.00,0.00,"builtins",
33,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
33,"sre_parse.Tokenizer.match",1,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"len",1,0.00,0.00,0.00,0.00,"builtins",
32,"sre_parse.SubPattern.__getitem__",17,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"sre_parse.SubPattern.__init__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"isinstance",17,0.00,0.00,0.00,0.00,"builtins",
32,"sre_parse.State.closegroup",1,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"sre_parse.SubPattern.getwidth",1,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"sre_parse.SubPattern.getwidth",1,0.00,0.00,0.00,0.00,"sre_parse.py",
35,"sre_parse.SubPattern.getwidth",2,0.00,0.00,0.00,0.00,"sre_parse.py",
36,"min",4,0.00,0.00,0.00,0.00,"builtins",
35,"min",4,0.00,0.00,0.00,0.00,"builtins",
35,"max",2,0.00,0.00,0.00,0.00,"builtins",
34,"min",2,0.00,0.00,0.00,0.00,"builtins",
32,"sre_parse.Tokenizer.get",13,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"sre_parse.__next",13,0.00,0.00,0.00,0.00,"sre_parse.py",
32,"sre_parse.Tokenizer.match",9,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"sre_parse.__next",4,0.00,0.00,0.00,0.00,"sre_parse.py",
32,"sre_parse.Tokenizer.tell",5,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"len",5,0.00,0.00,0.00,0.00,"builtins",
32,"sre_parse._uniq",1,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"type.fromkeys",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"sre_parse.SubPattern.append",4,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"list.append",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"sre_parse.SubPattern.__len__",6,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"len",6,0.00,0.00,0.00,0.00,"builtins",
32,"len",4,0.00,0.00,0.00,0.00,"builtins",
33,"sre_parse.SubPattern.__len__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"len",3,0.00,0.00,0.00,0.00,"builtins",
32,"sre_parse.State.opengroup",1,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"sre_parse.groups",2,0.00,0.00,0.00,0.00,"sre_parse.py",
34,"len",2,0.00,0.00,0.00,0.00,"builtins",
33,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
32,"sre_parse.SubPattern.__init__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
32,"sre_parse.SubPattern.__setitem__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
32,"ord",6,0.00,0.00,0.00,0.00,"builtins",
32,"list.append",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"sre_parse.Tokenizer.tell",3,0.00,0.00,0.00,0.00,"sre_parse.py",
32,"len",3,0.00,0.00,0.00,0.00,"builtins",
31,"sre_parse.Tokenizer.match",3,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"list.append",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"len",3,0.00,0.00,0.00,0.00,"builtins",
30,"sre_parse.Tokenizer.get",42,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"sre_parse.__next",42,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"sre_parse.Tokenizer.match",27,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"sre_parse.__next",14,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"sre_parse.SubPattern.__getitem__",23,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"isinstance",23,0.00,0.00,0.00,0.00,"builtins",
31,"sre_parse.SubPattern.__init__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"sre_parse._uniq",4,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"type.fromkeys",4,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"sre_parse.State.closegroup",2,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"sre_parse.SubPattern.getwidth",2,0.00,0.00,0.00,0.00,"sre_parse.py",
32,"sre_parse.SubPattern.getwidth",2,0.00,0.00,0.00,0.00,"sre_parse.py",
33,"min",4,0.00,0.00,0.00,0.00,"builtins",
32,"min",4,0.00,0.00,0.00,0.00,"builtins",
30,"sre_parse.Tokenizer.tell",10,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"len",10,0.00,0.00,0.00,0.00,"builtins",
30,"sre_parse.SubPattern.append",10,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"list.append",10,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"len",9,0.00,0.00,0.00,0.00,"builtins",
31,"sre_parse.SubPattern.__len__",5,0.00,0.00,0.00,0.00,"sre_parse.py",
32,"len",5,0.00,0.00,0.00,0.00,"builtins",
30,"sre_parse.State.opengroup",2,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"sre_parse.groups",4,0.00,0.00,0.00,0.00,"sre_parse.py",
32,"len",4,0.00,0.00,0.00,0.00,"builtins",
31,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"ord",27,0.00,0.00,0.00,0.00,"builtins",
30,"sre_parse.SubPattern.__init__",5,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"sre_parse.SubPattern.__len__",6,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"len",6,0.00,0.00,0.00,0.00,"builtins",
30,"list.append",14,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"sre_parse.SubPattern.__setitem__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"sre_parse.Tokenizer.tell",5,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"len",5,0.00,0.00,0.00,0.00,"builtins",
29,"sre_parse.Tokenizer.match",5,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"list.append",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
29,"len",5,0.00,0.00,0.00,0.00,"builtins",
28,"sre_parse.State.closegroup",3,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"sre_parse.SubPattern.getwidth",3,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"sre_parse.SubPattern.getwidth",2,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"min",4,0.00,0.00,0.00,0.00,"builtins",
30,"min",6,0.00,0.00,0.00,0.00,"builtins",
28,"sre_parse.SubPattern.__getitem__",28,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"isinstance",28,0.00,0.00,0.00,0.00,"builtins",
29,"sre_parse.SubPattern.__init__",4,0.00,0.00,0.00,0.00,"sre_parse.py",
28,"sre_parse.Tokenizer.get",14,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"sre_parse.__next",14,0.00,0.00,0.00,0.00,"sre_parse.py",
28,"sre_parse.Tokenizer.match",14,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"sre_parse.__next",7,0.00,0.00,0.00,0.00,"sre_parse.py",
28,"sre_parse.State.opengroup",3,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"sre_parse.groups",6,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"len",6,0.00,0.00,0.00,0.00,"builtins",
29,"list.append",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
28,"len",2,0.00,0.00,0.00,0.00,"builtins",
29,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"len",2,0.00,0.00,0.00,0.00,"builtins",
28,"sre_parse.Tokenizer.tell",9,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"len",9,0.00,0.00,0.00,0.00,"builtins",
28,"sre_parse.SubPattern.append",8,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"list.append",8,0.00,0.00,0.00,0.00,"Unidentifiable Method",
28,"sre_parse.SubPattern.__len__",8,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"len",8,0.00,0.00,0.00,0.00,"builtins",
28,"sre_parse.SubPattern.__setitem__",4,0.00,0.00,0.00,0.00,"sre_parse.py",
28,"ord",3,0.00,0.00,0.00,0.00,"builtins",
28,"sre_parse.SubPattern.__init__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"sre_parse.Tokenizer.tell",2,0.00,0.00,0.00,0.00,"sre_parse.py",
28,"len",2,0.00,0.00,0.00,0.00,"builtins",
27,"sre_parse.Tokenizer.match",2,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"len",2,0.00,0.00,0.00,0.00,"builtins",
26,"sre_parse.SubPattern.__setitem__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"sre_parse.SubPattern.__getitem__",10,0.00,0.00,0.00,0.00,"sre_parse.py",
28,"isinstance",10,0.00,0.00,0.00,0.00,"builtins",
27,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
28,"len",2,0.00,0.00,0.00,0.00,"builtins",
26,"sre_parse.SubPattern.__getitem__",7,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"isinstance",7,0.00,0.00,0.00,0.00,"builtins",
27,"sre_parse.SubPattern.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"sre_parse.Tokenizer.match",5,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"sre_parse.__next",4,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"sre_parse.Tokenizer.get",6,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"sre_parse.__next",6,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"sre_parse._escape",1,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"dict.get",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
26,"sre_parse.SubPattern.append",3,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"list.append",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
26,"sre_parse.SubPattern.__init__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"len",3,0.00,0.00,0.00,0.00,"builtins",
27,"sre_parse.SubPattern.__len__",3,0.00,0.00,0.00,0.00,"sre_parse.py",
28,"len",3,0.00,0.00,0.00,0.00,"builtins",
26,"sre_parse.Tokenizer.tell",3,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"len",3,0.00,0.00,0.00,0.00,"builtins",
26,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"len",2,0.00,0.00,0.00,0.00,"builtins",
25,"sre_parse.Tokenizer.match",3,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"sre_parse.__next",1,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"sre_parse.Tokenizer.tell",2,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"len",2,0.00,0.00,0.00,0.00,"builtins",
25,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
25,"len",3,0.00,0.00,0.00,0.00,"builtins",
26,"sre_parse.SubPattern.__len__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"len",1,0.00,0.00,0.00,0.00,"builtins",
25,"sre_parse.SubPattern.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"sre_parse.SubPattern.__len__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"len",2,0.00,0.00,0.00,0.00,"builtins",
25,"list.append",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
25,"sre_parse.SubPattern.append",1,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"sre_parse.State.closegroup",1,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"sre_parse.SubPattern.getwidth",1,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"sre_parse.SubPattern.getwidth",1,0.00,0.00,0.00,0.00,"sre_parse.py",
27,"min",2,0.00,0.00,0.00,0.00,"builtins",
26,"min",2,0.00,0.00,0.00,0.00,"builtins",
24,"sre_parse.SubPattern.__setitem__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"sre_parse.SubPattern.__len__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"len",1,0.00,0.00,0.00,0.00,"builtins",
25,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
24,"sre_parse.Tokenizer.match",4,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"sre_parse.__next",3,0.00,0.00,0.00,0.00,"sre_parse.py",
24,"sre_parse.Tokenizer.get",3,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"sre_parse.__next",3,0.00,0.00,0.00,0.00,"sre_parse.py",
24,"sre_parse.State.opengroup",1,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"sre_parse.groups",2,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"len",2,0.00,0.00,0.00,0.00,"builtins",
25,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"sre_parse.SubPattern.append",2,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"list.append",2,0.00,0.00,0.00,0.00,"Unidentifiable Method",
24,"sre_parse.SubPattern.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
24,"sre_parse.Tokenizer.tell",2,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"len",2,0.00,0.00,0.00,0.00,"builtins",
24,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
25,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
24,"len",1,0.00,0.00,0.00,0.00,"builtins",
25,"sre_parse.SubPattern.__len__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
26,"len",1,0.00,0.00,0.00,0.00,"builtins",
23,"sre_parse.Tokenizer.tell",1,0.00,0.00,0.00,0.00,"sre_parse.py",
24,"len",1,0.00,0.00,0.00,0.00,"builtins",
23,"sre_parse.Tokenizer.match",1,0.00,0.00,0.00,0.00,"sre_parse.py",
23,"list.append",1,0.00,0.00,0.00,0.00,"Unidentifiable Method",
23,"len",1,0.00,0.00,0.00,0.00,"builtins",
22,"sre_parse.Tokenizer.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
23,"sre_parse.__next",1,0.00,0.00,0.00,0.00,"sre_parse.py",
23,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
22,"sre_parse.fix_flags",1,0.00,0.00,0.00,0.00,"sre_parse.py",
23,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
22,"sre_parse.State.__init__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
21,"sre_compile._code",1,0.01,0.00,0.10,0.00,"sre_compile.py",
22,"sre_compile._compile",1,0.01,0.00,0.08,0.00,"sre_compile.py",
23,"sre_compile._compile",3,0.01,0.00,0.03,0.00,"sre_compile.py",
24,"sre_compile._compile",6,0.01,0.00,0.01,0.00,"sre_compile.py",
25,"sre_compile._compile",5,0.00,0.00,0.01,0.00,"sre_compile.py",
26,"sre_compile._compile",5,0.00,0.00,0.01,0.00,"sre_compile.py",
27,"sre_compile._optimize_charset",3,0.00,0.00,0.01,0.00,"sre_compile.py",
28,"sre_compile._mk_bitmap",3,0.00,0.00,0.00,0.00,"sre_compile.py",
29,"sre_compile.<listcomp>",3,0.00,0.00,0.00,0.00,"sre_compile.py",
29,"bytearray.translate",3,0.00,0.00,0.00,0.00,"Unidentifiable Method",
29,"len",3,0.00,0.00,0.00,0.00,"builtins",
28,"bytearray.find",15,0.00,0.00,0.00,0.00,"Unidentifiable Method",
28,"len",12,0.00,0.00,0.00,0.00,"builtins",
28,"list.append",9,0.00,0.00,0.00,0.00,"Unidentifiable Method",
27,"sre_compile._compile",1,0.00,0.00,0.01,0.00,"sre_compile.py",
28,"sre_compile._compile",1,0.00,0.00,0.01,0.00,"sre_compile.py",
29,"sre_compile._compile",2,0.00,0.00,0.00,0.00,"sre_compile.py",
30,"sre_compile._optimize_charset",1,0.00,0.00,0.00,0.00,"sre_compile.py",
31,"bytearray.find",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"list.append",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
31,"len",4,0.00,0.00,0.00,0.00,"builtins",
30,"sre_parse.SubPattern.__getitem__",5,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"isinstance",5,0.00,0.00,0.00,0.00,"builtins",
30,"sre_compile._compile_charset",1,0.00,0.00,0.00,0.00,"sre_compile.py",
31,"list.append",6,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"list.append",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
30,"len",2,0.00,0.00,0.00,0.00,"builtins",
29,"list.append",10,0.00,0.00,0.00,0.00,"Unidentifiable Method",
29,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
29,"len",8,0.00,0.00,0.00,0.00,"builtins",
28,"sre_parse.SubPattern.__getitem__",2,0.00,0.00,0.00,0.00,"sre_parse.py",
29,"isinstance",2,0.00,0.00,0.00,0.00,"builtins",
28,"sre_compile._simple",1,0.00,0.00,0.00,0.00,"sre_compile.py",
29,"len",1,0.00,0.00,0.00,0.00,"builtins",
30,"sre_parse.SubPattern.__len__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
31,"len",1,0.00,0.00,0.00,0.00,"builtins",
29,"sre_parse.SubPattern.__getitem__",1,0.00,0.00,0.00,0.00,"sre_parse.py",
30,"isinstance",1,0.00,0.00,0.00,0.00,"builtins",
28,"list.append",5,0.00,0.00,0.00,0.00,"Unidentifiable Method",
